file,section,depth,startLine,endLine,score,clarity,actionability,evidence,voice,freshness,boundaryClarity,words,highFindings,mediumFindings,lowFindings,issueSummary
pages/developers/api/reference/generated/ITangleBlueprints.mdx,getBlueprintDefinition,4,92,99,8,8.6,6.5,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,blueprintMetadata,4,100,107,8,8.6,6.5,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,blueprintSources,4,108,115,8,8.6,6.5,7.2,9,8.7,8.6,4,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,blueprintSupportedMemberships,4,116,123,8,8.6,6.5,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,blueprintMasterRevision,4,124,131,8,8.6,6.5,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,Events,4,132,133,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleBlueprints.mdx,BlueprintCreated,4,134,139,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,BlueprintUpdated,4,140,145,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,BlueprintTransferred,4,146,151,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleBlueprints.mdx,BlueprintDeactivated,4,152,157,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleFull.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleFull.mdx,ITangleFull,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleFull.mdx,ITangleFull,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,8,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleGovernance.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleGovernance.mdx,ITangleGovernance,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,ITangleGovernance,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,6,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleGovernance.mdx,Types,4,14,15,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleGovernance.mdx,ProposalState,4,16,32,7.9,8.6,6.2,7.2,9,8.7,8.6,3,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,Functions,4,33,34,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleGovernance.mdx,propose,4,35,57,8,8.1,6.5,7.7,9,8.7,8.6,41,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,queue,4,58,80,8,8.1,6.5,7.7,9,8.7,8.6,45,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,execute,4,81,103,8,8.1,6.5,7.7,9,8.7,8.6,43,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,cancel,4,104,126,8,8.1,6.5,7.7,9,8.7,8.6,42,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,castVote,4,127,147,7.9,8.1,6.4,7.2,9,8.7,8.6,37,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,castVoteWithReason,4,148,169,7.9,8.1,6.4,7.2,9,8.7,8.6,42,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,castVoteBySig,4,170,192,8,8.1,6.5,7.7,9,8.7,8.6,47,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,state,4,193,200,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,proposalSnapshot,4,201,208,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,proposalDeadline,4,209,216,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,proposalProposer,4,217,224,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,hasVoted,4,225,232,7.9,8.6,6.2,7.2,9,8.7,8.6,10,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,getVotes,4,233,240,7.9,8.6,6.2,7.2,9,8.7,8.6,11,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,quorum,4,241,248,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,votingDelay,4,249,256,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,votingPeriod,4,257,264,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleGovernance.mdx,proposalThreshold,4,265,272,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleJobs.mdx,ITangleJobs,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,ITangleJobs,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleJobs.mdx,Functions,4,14,15,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleJobs.mdx,submitJob,4,16,23,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,submitResult,4,24,31,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,submitResults,4,32,39,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,submitAggregatedResult,4,40,60,7.9,8.1,6.5,7.2,9,8.7,8.6,71,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,getJobCall,4,61,68,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,Events,4,69,70,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleJobs.mdx,JobSubmitted,4,71,76,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,JobResultSubmitted,4,77,82,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleJobs.mdx,JobCompleted,4,83,92,7.9,8.6,6.2,7.2,9,8.7,8.6,17,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleOperators.mdx,ITangleOperators,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,ITangleOperators,3,10,17,7.8,8.6,5.7,7,9,8.7,8.6,25,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleOperators.mdx,Functions,4,18,19,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleOperators.mdx,preRegister,4,20,27,8,8.6,6.5,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,registerOperator,4,28,43,8,8.1,7,7.2,9,8.7,8.6,56,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,registerOperator,4,44,60,8.1,8.6,7,7.2,9,8.7,8.6,26,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,unregisterOperator,4,61,68,8,8.6,6.5,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,updateOperatorPreferences,4,69,84,8,8.1,6.9,7.2,9,8.7,8.6,42,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,getOperatorRegistration,4,85,92,8,8.6,6.5,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,getOperatorPreferences,4,93,100,8,8.6,6.5,7.2,9,8.7,8.6,11,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,getOperatorPublicKey,4,101,110,7.9,8.6,6.2,7.2,9,8.7,8.6,18,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,isOperatorRegistered,4,111,118,8,8.6,6.5,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,Events,4,119,120,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleOperators.mdx,OperatorRegistered,4,121,137,8,8.1,7,7.2,9,8.7,8.6,40,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,OperatorUnregistered,4,138,143,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleOperators.mdx,OperatorPreferencesUpdated,4,144,160,7.9,8.1,6.7,7.2,9,8.7,8.6,45,0,0,0,thin page
pages/developers/api/reference/generated/ITanglePaymentsInternal.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITanglePaymentsInternal.mdx,ITanglePaymentsInternal,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITanglePaymentsInternal.mdx,ITanglePaymentsInternal,3,10,11,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITanglePaymentsInternal.mdx,Functions,4,12,13,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITanglePaymentsInternal.mdx,distributePayment,4,14,19,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITanglePaymentsInternal.mdx,depositToEscrow,4,20,25,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleRewards.mdx,ITangleRewards,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,ITangleRewards,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,6,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleRewards.mdx,Functions,4,14,15,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleRewards.mdx,claimRewards,4,16,23,7.9,8.6,6.2,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,claimRewards,4,24,31,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,claimRewardsBatch,4,32,39,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,claimRewardsAll,4,40,47,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,pendingRewards,4,48,55,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,pendingRewards,4,56,63,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,rewardTokens,4,64,73,7.9,8.6,6.2,7.2,9,8.7,8.6,16,0,0,0,thin page
pages/developers/api/reference/generated/ITangleRewards.mdx,Events,4,74,75,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleRewards.mdx,RewardsClaimed,4,76,81,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSecurityView.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSecurityView.mdx,ITangleSecurityView,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSecurityView.mdx,ITangleSecurityView,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,11,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSecurityView.mdx,Functions,4,14,15,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSecurityView.mdx,getServiceSecurityRequirements,4,16,21,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSecurityView.mdx,getServiceSecurityCommitmentBps,4,22,27,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSecurityView.mdx,treasury,4,28,33,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSecurityView.mdx,getService,4,34,39,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSecurityView.mdx,getServiceOperators,4,40,45,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleServices.mdx,ITangleServices,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ITangleServices,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,5,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleServices.mdx,Functions,4,14,15,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleServices.mdx,requestService,4,16,23,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,requestServiceWithExposure,4,24,31,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,requestServiceWithSecurity,4,32,41,7.9,8.6,6.2,7.2,9,8.7,8.6,19,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceRequestResourceRequirements,4,42,49,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,approveService,4,50,63,7.2,7.7,6.4,7.2,8.5,8.7,8.6,88,0,3,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getTeeCommitmentRoot,4,64,71,7.8,8.1,6.2,7.2,9,8.7,8.6,49,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,teeNonceFor,4,72,79,7.7,8,6.2,7.7,8.8,8.7,8.6,36,0,1,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,blsPopMessage,4,80,87,8,8.6,6.2,7.7,9,8.7,8.6,27,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,rejectService,4,88,95,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,expireServiceRequest,4,96,105,7.8,8.1,6.2,7.2,9,8.7,8.6,44,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,createServiceFromQuotes,4,106,125,8,8.1,6.8,7.2,9,8.7,8.6,56,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,extendServiceFromQuotes,4,126,133,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,terminateService,4,134,141,7.9,8.6,6.2,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,terminateServiceForNonPayment,4,142,149,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,addPermittedCaller,4,150,157,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,removePermittedCaller,4,158,165,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,joinService,4,166,173,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,joinServiceWithCommitments,4,174,181,7.9,8.6,6.2,7.2,9,8.7,8.6,12,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,leaveService,4,182,189,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,scheduleExit,4,190,197,7.9,8.6,6.2,7.2,9,8.7,8.6,12,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,executeExit,4,198,205,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,cancelExit,4,206,213,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,forceExit,4,214,221,7.9,8.6,6.2,7.2,9,8.7,8.6,12,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,forceRemoveOperator,4,222,236,8,8.6,6.6,7.2,9,8.7,8.6,26,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,billSubscription,4,237,244,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,billSubscriptionBatch,4,245,252,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getBillableServices,4,253,260,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,fundService,4,261,268,7.9,8.6,6.2,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceRequest,4,269,276,7.9,8.6,6.2,7.2,9,8.7,8.6,4,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceRequestSecurityRequirements,4,277,284,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceRequestSecurityCommitments,4,285,292,7.9,8.6,6.2,7.2,9,8.7,8.6,10,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getService,4,293,300,7.9,8.6,6.2,7.2,9,8.7,8.6,4,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,isServiceActive,4,301,308,7.9,8.6,6.2,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,isServiceOperator,4,309,316,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceOperator,4,317,324,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceOperators,4,325,332,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceSecurityRequirements,4,333,340,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceEscrow,4,341,348,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getExitRequest,4,349,356,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getExitStatus,4,357,364,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getExitConfig,4,365,372,7.9,8.6,6.2,7.2,9,8.7,8.6,7,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,canScheduleExit,4,373,380,7.9,8.6,6.2,7.2,9,8.7,8.6,8,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,getServiceSecurityCommitments,4,381,388,7.9,8.6,6.2,7.2,9,8.7,8.6,11,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,isPermittedCaller,4,389,396,7.9,8.6,6.2,7.2,9,8.7,8.6,9,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,serviceCount,4,397,404,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,Events,4,405,406,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceRequested,4,407,412,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceRequestedWithSecurity,4,413,418,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceApproved,4,419,424,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceRejected,4,425,430,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceActivated,4,431,436,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceTerminated,4,437,442,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,ServiceTerminatedForNonPayment,4,443,448,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,OperatorJoinedService,4,449,454,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,OperatorLeftService,4,455,460,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleServices.mdx,SubscriptionBilled,4,461,466,7.9,8.6,6.2,7.2,9,8.7,8.6,1,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSlashing.mdx,ITangleSlashing,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,ITangleSlashing,3,10,16,7.8,8.6,5.6,7.4,8.8,8.7,8.6,32,0,0,1,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSlashing.mdx,Functions,4,17,18,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSlashing.mdx,proposeSlash,4,19,41,7.9,8.1,6.5,7.2,9,8.7,8.6,52,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,disputeSlash,4,42,53,7.9,8.6,6.2,7.2,9,8.7,8.6,32,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,executeSlash,4,54,61,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,executeSlashBatch,4,62,69,7.9,8.6,6.2,7.2,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,getExecutableSlashes,4,70,77,7.9,8.6,6.2,7.2,9,8.7,8.6,10,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,cancelSlash,4,78,85,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,setSlashConfig,4,86,104,7.9,8.1,6.4,7.2,9,8.7,8.6,72,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,getSlashProposal,4,105,112,7.9,8.6,6.2,7.2,9,8.7,8.6,5,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,getSlashConfig,4,113,122,7.9,8.6,6.2,7.2,9,8.7,8.6,19,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,Events,4,123,124,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleSlashing.mdx,SlashProposed,4,125,145,7.9,8.1,6.5,7.2,8.8,8.7,8.6,82,0,0,1,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,SlashDisputed,4,146,161,7.9,8.1,6.3,7.2,9,8.7,8.6,40,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,SlashExecuted,4,162,178,7.8,8.1,6.4,7.2,8.8,8.7,8.6,44,0,0,1,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,SlashCancelled,4,179,194,7.9,8.1,6.3,7.2,9,8.7,8.6,36,0,0,0,thin page
pages/developers/api/reference/generated/ITangleSlashing.mdx,SlashConfigUpdated,4,195,203,8,8.6,6.2,7.7,9,8.7,8.6,17,0,0,0,thin page
pages/developers/api/reference/generated/ITangleToken.mdx,Page Intro,0,1,5,7.9,8.6,5.6,7.4,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleToken.mdx,ITangleToken,1,6,9,8,8.6,5.9,7.4,9,8.7,8.6,6,0,0,0,thin page
pages/developers/api/reference/generated/ITangleToken.mdx,ITangleToken,3,10,13,7.8,8.6,5.6,7,9,8.7,8.6,7,0,0,0,thin page; few executable examples
pages/developers/api/reference/generated/ITangleToken.mdx,Functions,4,14,15,7.8,8.6,5.6,7,9,8.7,8.6,1,0,0,0,thin page; few executable examples
